,Datetime,Tweet Id,Text
447,2013-06-12 05:18:37+00:00,344685146496172036,"@netanyahu If you and all your big-nosed kike friends want to ask for a #Holocaust, maybe I'll give you one!"
448,2013-06-12 05:16:41+00:00,344684658266607617,@netanyahu Are you worried? Your Holoco$t lies are about to be uncovered. You should be very scared of what we can do to you! Heil Hitler!
449,2013-06-12 05:14:28+00:00,344684102529732608,@netanyahu All you hook-nosed kikes will pay...
450,2013-06-12 05:13:06+00:00,344683758726832129,@netanyahu My National Socialist party is going to bring your Jew World Order crashing down! Heil Hitler!
451,2013-06-12 05:11:17+00:00,344683300633329664,@netanyahu I'm not fooled by you... Fuck #Israel! #Iran is going to wipe it off the map!
452,2013-06-12 05:09:03+00:00,344682739922006017,@netanyahu your plans for white genocide will soon come to an end. Heil Hitler!
453,2013-06-12 05:07:24+00:00,344682321686953985,#Sweden riots continue and the cops stand idly by. Swedes live in terror because of Jewish-run foreign immigration. #WPWW
454,2013-06-09 07:41:15+00:00,343633878499618816,When are we going to pull our troops out of #Afghanistan and secure the #Mexican border!? #IllegalImmigration
455,2013-06-07 18:00:11+00:00,343064859946139648,"Capitalism is a jewish lie. Communism is also run by jews. Don't fall for a democracy, either. National Socialism is the only way to go."
456,2013-06-06 19:52:47+00:00,342730808420888576,Palestinian children are dying every day- and it's YOUR tax dollars that fund the murderers! Boycott #Israel!
457,2013-06-06 19:51:01+00:00,342730366773248000,Did anyone else bother watching Obama praise Israel when someone asked him why we continue to support a tyrannical country?
458,2013-06-06 19:49:56+00:00,342730091387826176,#Holder has his head up his ass. He's going to screw over America yet again.
459,2013-06-03 03:17:24+00:00,341393149224173569,#WhiteSouthAfrica needs YOUR help! Stop the genocide!
460,2013-06-01 22:34:46+00:00,340959636662394880,#Israel is not the problem. The #Jews and the way they treat #Palestinians is the problem.
461,2013-05-31 04:58:28+00:00,340331421249970176,All hail the #GoldenDawn! http://t.co/JCSoHkoqmC
462,2013-05-31 03:15:40+00:00,340305551579824128,@WhiteResister: Thousands of Latvians Honor the Waffen SS at Riga's Liberty Monument http://t.co/UX89uv480p
463,2013-05-30 05:55:59+00:00,339983507831009281,#Palestine is a peaceful country full of good people. #Israel is a militant country full of terrorists. #FreePalestine now!
464,2013-05-29 07:00:56+00:00,339637466669645824,#AdamKokesh is a fucking kike and should be executed for sedition.
465,2013-05-28 17:07:27+00:00,339427710961078272,@zogfreemedia I have a Facebook group called National Socialists for America. I need dedicated NS so it'd be great if you could advertise it
466,2013-05-27 18:53:45+00:00,339092073984688129,#youtube God Bless The U.S.A. http://t.co/ogeUsLgt64
467,2013-05-27 05:27:09+00:00,338889090084794369,#DennisRodman: foreign diplomat. Looks like #KimJongUn's bitch also hates #Obama!
468,2013-05-27 05:25:48+00:00,338888747552735233,#Feinstein is a Jew who wants your #guns! Fight #guncontrol or the Jews will have you right where they want you: unarmed in the face of war.
469,2013-05-27 05:23:22+00:00,338888134718783488,"For a religion of peace, #Muslims sure like to kill people."
470,2013-05-27 05:20:16+00:00,338887356629258242,"All hail the #GoldenDawn, for they shall save Greece."
471,2013-05-27 05:18:53+00:00,338887006585229312,"@amband2 @chippino even if the politicians aren't jews themselves, they're still jewish puppets. 25% don't support zionism."
472,2013-05-26 19:17:24+00:00,338735639988146177,"Fact: While making up only 2% of the American population, Jews control all the banks and 75% of politicians."
473,2013-05-26 16:17:03+00:00,338690252107563011,Los Angeles gets Jew Dual Citizen traitor for Ma… http://t.co/akVIHB4Iew
474,2013-05-26 05:15:42+00:00,338523819977371648,http://t.co/iw0CUtRnKS -- FBI: Agents died in fall from helicopter off Va. coast
475,2013-05-26 03:38:20+00:00,338499317042139136,Arbeit Macht Frei!
476,2013-05-26 03:34:05+00:00,338498246055968768,Why were so many Allied soldiers surprised at how good conditions were in the camps? Unless... maybe the #Jews weren't being executed...
477,2013-05-26 00:02:09+00:00,338444910032216066,The Jewish lies will soon be exposed!!! #WhitePride
478,2013-05-25 18:55:59+00:00,338367860458016769,If you can't handle the truth about #POTUS and #ZOG then don't follow me.
479,2013-05-25 15:28:24+00:00,338315623027339265,Faith in the Struggle by Ian Stuart http://t.co/7a66SADE14 via @TheEndOfZioncom
480,2013-05-25 04:33:55+00:00,338150915175481344,#NWO seems to be getting underway. New #Communism run by #Zionists like the #SovietUnion.
481,2013-05-24 21:06:03+00:00,338038206949896194,#youtube Part 1 Adolf Hitler - The greatest story NEVER told! http://t.co/g2h6tKRFyB
482,2013-05-24 15:52:02+00:00,337959182768689152,It won't be much longer before I will have gathered up all the evidence I need to prove that the Holocaust is fake.
483,2013-05-24 05:05:56+00:00,337796584769204224,"Call VA support hotline, lose your guns. http://t.co/Fb3T5vx9YQ"
484,2013-05-24 04:14:28+00:00,337783631235928064,Catholic German Cardinal Actually Opposes White Genocide in Germany http://t.co/vnSyCqo2Dm
485,2013-05-23 20:12:13+00:00,337662271591436288,911 Dispatcher Tells Woman About To Be Sexually Assaulted There Are No Cops To Help Her « CBS Seattle http://t.co/pVl2TmlF4H
486,2013-05-23 04:30:42+00:00,337425331130597376,#youtube Insurgent Mortar http://t.co/gBkEccoJjc
487,2013-05-23 01:45:58+00:00,337383874936074241,Currently reading http://t.co/XVEZFvU9sP
488,2013-05-22 23:56:04+00:00,337356215749332992,Golden Dawn - International Newsroom: New provocation against Golden Dawn - Even the rocks are laughing: http://t.co/YzR5HAcc57
489,2013-05-22 22:43:34+00:00,337337973240655872,Holocaust survivor Elie Wiesel was photographed with his arm raised and his Auschwitz tattoo was not there! Where did it go?
490,2013-05-22 19:40:41+00:00,337291948127830016,Vents in the floors of gaschambers in Auschwitz were connected to the sewers.If gas was used the whole camp would have been contaminated.
491,2013-05-22 05:36:12+00:00,337079428012191744,How Hitler defied the bankers - Wake Up From Your Slumber http://t.co/ac5kSJKwau via @AddThis
492,2013-05-22 04:17:09+00:00,337059531077083136,Holocaust Hoax http://t.co/C00Hg6S5F6
493,2013-05-22 03:09:07+00:00,337042413417799681,"If you go on Facebook, you can look up my group ""National Socialists for America"" and we can discuss history/politics there."
494,2013-05-22 00:59:15+00:00,337009728431472641,"Poland wasn't the weak, helpless country that it's made out to have been. They attacked Germany first, in the Danzig Massacre."
495,2013-05-21 17:16:48+00:00,336893350806421504,hahaha i am now following 88 people.
496,2013-05-21 17:09:34+00:00,336891530050678785,"Fact: As a result of the 6 Day War, Israel stole even more land from the Palestinians."
497,2013-05-21 02:45:09+00:00,336673992549203969,whew i'm glad that's over! some people just can't handle the truth. 14/88
498,2013-05-21 01:56:58+00:00,336661865650348033,Fact: In 1938 Hitler passed a new gun bill that made it easier for German citizens to own guns.
499,2013-05-21 01:14:22+00:00,336651147706261504,@the_transient based on your claims i guess everyone's a goddamn jew right? @devlonictus9 Heil Hitler!
500,2013-05-21 01:08:38+00:00,336649701082402816,@the_transient you're a dumbass. you claim to hate jews and then insult the greatest jewhater in history
501,2013-05-20 20:41:35+00:00,336582496563113984,Fact: Adam Kokesh is the douche bag kike that reported me on Facebook. His pansy ass coulldn't take it!
502,2013-05-20 20:40:10+00:00,336582139422322690,"Fact: Hitler was rejected from the Austrian army for being ""too weak"". Guess he showed them!"
503,2013-05-20 20:38:09+00:00,336581635195666432,@devlonictus9 i post that stuff all the time. this is my first ban because some pansy kike didn't like it
504,2013-05-20 20:35:59+00:00,336581089822900224,@the_transient Hitler was no jew. the communists started the lie to cause chaos in the Nazi leadership.
505,2013-05-20 12:44:41+00:00,336462480610050048,"Just got a 12 hour ban from Facebook for posting ""Douche bag kike!"" on some Jew's page hahaha :)"
506,2013-05-20 10:58:17+00:00,336435705213497344,"Fact: the holiest book of Judaism, the Talmud, preaches hatred towards the ""Goyim"", or non-Jews. The word means ""less than human""."
507,2013-05-20 10:53:52+00:00,336434593504841728,"Fact: Israel's Mossad arrested Adolf Eichmann, architect of Camp Auschwitz, without even knowing what to charge him with."
508,2013-05-20 09:56:52+00:00,336420250121809920,Fact: The US provoked Japan to throw the first strike so the US could enter the war. A Zionist setup.
509,2013-05-20 09:30:50+00:00,336413699239718912,Here's an idea: how about we send Adam Kokesh to Guantanamo Bay?
510,2013-05-20 07:52:31+00:00,336388953735303168,"Fact: It would have taken 68 years to gas 6 mil kikes, let alone the other 5 mil non-jews supposedly gassed."
511,2013-05-20 04:37:10+00:00,336339796165267456,Loud and Proud! Heil Hitler!
512,2013-05-20 04:35:53+00:00,336339471874281473,Fact: Scumbag Stalin had some 20 million people killed and he liked the Jews.
513,2013-05-20 04:31:27+00:00,336338355971293186,A Jew claimed to have survived gas 8 times- in a camp that was proven to not have gas chambers!
514,2013-05-20 04:03:05+00:00,336331217819553794,Several Holocaust survivors have been cought in their lies.
515,2013-05-20 03:42:12+00:00,336325960611807232,@phxken @whitepride33 impeach the bastard!
516,2013-05-20 03:32:03+00:00,336323408033878019,Jews torture murder and rape Palestinians while stealing their land and money.
517,2013-05-20 03:26:53+00:00,336322106734309376,National Socialism is the only acceptable way of life.
518,2013-05-20 02:49:14+00:00,336312630086074369,Fact: Poland attacked Germany first.
519,2013-05-20 01:33:57+00:00,336293684691750912,"Fact: When Obama became senator, he said he was born in Kenya."
520,2013-05-20 01:33:12+00:00,336293499475476480,Fact: The Israeli ex-president was found guilty of rape
521,2013-05-20 01:30:22+00:00,336292785848209409,Netanyahu all but admitted that Israel set up 9/11.
522,2013-05-20 01:29:35+00:00,336292587000459265,"Want to hear a joke? 
The Holocaust."
523,2013-05-20 01:16:41+00:00,336289341997453312,"Inventor Of ADHD's Deathbed Confession: ""ADHD Is A Fictitious Disease"": http://t.co/rxUq6V2r0z"
524,2013-05-20 01:01:32+00:00,336285528204926976,Fact: Hitler never wanted to go to war.
525,2013-05-20 00:54:42+00:00,336283806686404608,Fact: Lincoln never wanted blacks in power.
526,2013-05-20 00:34:45+00:00,336278786381344769,Fact: Churchill hated Jews.
527,2013-05-19 22:58:18+00:00,336254516058013696,they said in 1945 that 6 mil were liberated.
528,2013-05-19 22:54:22+00:00,336253526416162816,at one point they even said that Iraq had gas chambers for Jews. an obvious lie.
529,2013-05-19 22:50:12+00:00,336252478788104192,#youtube Triumph des Willens (1935) - Triumph of the Will http://t.co/SmlWVuCuLE
530,2013-05-19 22:48:25+00:00,336252027984302080,September 11 1912 the Jews claimed that the Russians were killing 6 million Jews.
531,2013-05-19 22:20:53+00:00,336245098968936449,I don't think these damn kikes can keep up their Holohoax lie much longer...
532,2013-05-19 03:00:38+00:00,335953114387595264,"the earliest six million claim i found so far dates back to 1899, they blamed Russia."
533,2013-05-19 02:56:29+00:00,335952069376761856,"The Jews used the ""Six Million"" figure before World War One."
